toxidrome,smiles,model
Cholinergic,Cl.CN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1cccc(Cl)c1,pIC50_BChE_human
Cholinergic,CN(CCCCCCOc1ccc2c(C)c(C)c(=O)oc2c1)Cc1ccccc1,pIC50_BChE_human
Cholinergic,C[N+]1(CCOc2cnc3-c4ccccc4C(=O)c4cccc2c34)CCCCC1,pIC50_BChE_human
Cholinergic,C(CCOc1ccc(cc1)-c1nc2ccccc2o1)CNc1c2CCCCc2nc2ccccc12,pIC50_BChE_human
Cholinergic,COC(=O)C1C[C@]23CCO[C@H]2[C@@]2(C[C@@H]4C[C@]56CC(=O)O[C@H]5CCN5CC[C@]7([C@H]4N(C2)c2c7cccc2OC)[C@H]65)[C@@H](O)N2CC[C@@]4([C@H]32)C1=Nc1ccccc41,pIC50_BChE_human
Cholinergic,CC1(NC(=O)c2ccccc2N1Cc1ccccc1)c1ccc(Cl)cc1,pIC50_BChE_human
Cholinergic,Cc1c(C)c(=O)oc2cc(OCCCCCNCc3ccccc3)ccc12,pIC50_BChE_human
Cholinergic,Cc1ccccc1CN1CCC(CC(=O)NCCc2c[nH]c3ccccc23)CC1,pIC50_BChE_human
Cholinergic,COc1ccc2cc3-c4cc5OCOc5cc4CCn3cc2\c1=[NH+]\Cc1ccccc1,pIC50_BChE_human
Cholinergic,C[N+](C)(C)CCOc1cnc2-c3ccccc3C(=O)c3cccc1c23,pIC50_BChE_human
Cholinergic,Fc1ccccc1C=C1CN(CCN2CCOCC2)CC2C(NC(=S)N=C12)c1ccccc1F,pIC50_BChE_human
Cholinergic,COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OCCCN1CCCC1,pIC50_BChE_human
Cholinergic,C(CCCOc1ccc(cc1)-c1nc2ccccc2s1)CCNc1c2CCCCc2nc2ccccc12,pIC50_BChE_human
Cholinergic,COc1ccc2[nH]cc(CCNC(=O)C3CCN(Cc4ccccc4)CC3)c2c1,pIC50_BChE_human
Cholinergic,CCCCOC(=O)N[C@H](C)c1nc2ccc(F)cc2s1,pIC50_BChE_human
Cholinergic,O=C(C1CC(NC11C(=O)Nc2ccccc12)c1ccccc1)N1C\C(=C/c2cccc3ccccc23)C(=O)C2(C1)C(C(NC21C(=O)Nc2ccccc12)c1ccccc1)c1cccc2ccccc12,pIC50_BChE_human
Cholinergic,C[C@@H](NC(=O)OCC(Cl)(Cl)Cl)c1nc2ccc(F)cc2s1,pIC50_BChE_human
Cholinergic,Cc1cc(=O)oc2cc(OCCN3CCN(CC(=O)Nc4c5CCCCc5nc5ccccc45)CC3)ccc12,pIC50_BChE_human
Cholinergic,CC(C)CC1(C)NC(=O)c2ccccc2N1Cc1ccc(Cl)cc1,pIC50_BChE_human
Cholinergic,COc1cc2CC(C(=O)Nc3ccccc3)C(=O)c2cc1OC,pIC50_BChE_human
Cholinergic,CCN1CC2C(NC(=S)N=C2C(C1)=Cc1ccccc1)c1ccccc1,pIC50_BChE_human
Cholinergic,Oc1ccc(-c2nnc(s2)-c2ccc(cc2)-c2nnc(s2)-c2ccc(O)cc2O)c(O)c1,pIC50_BChE_human
Cholinergic,Cc1c(C)c2OC(C)(CCc2c(C)c1O)C(=O)NCCCCCCCNc1c2CCCCc2nc2ccccc12,pIC50_BChE_human
Cholinergic,O=c1ccc2ccc(OCCCCN3CCN(CCNc4c5CCCCc5nc5ccccc45)CC3)cc2o1,pIC50_BChE_human
Cholinergic,C(CCCCC[n+]1ccc2c(c1)[nH]c1ccccc21)CCCCC[n+]1ccc2c(c1)[nH]c1ccccc21,pIC50_BChE_human
Cholinergic,CCN(CC)Cc1ccc(OCCCCCCCCN2CCCCC2)cc1,pIC50_BChE_human
Cholinergic,COc1ccc(CC2COc3cc(OCCCCCCNc4c5CCCCc5nc5ccccc45)ccc3C2=O)cc1,pIC50_BChE_human
Cholinergic,COc1cc2CCC(=O)c2cc1O,pIC50_BChE_human
Cholinergic,COc1cc2C\C(=C/c3ccc(cc3)N(C)C)C(=O)c2cc1OCCCCNC1CCCCC1,pIC50_BChE_human
Cholinergic,FC(F)(F)c1cc(=O)oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc12,pIC50_BChE_human
Cholinergic,CN(C)c1ccc(cc1)-c1cc(=O)c2ccc(OCCCCCCN3CCCC3)cc2o1,pIC50_BChE_human
Cholinergic,COc1cc2CCC(=O)c2cc1OCCCN1CCCCC1,pIC50_BChE_human
Cholinergic,COc1ccccc1\C=C1/CN(CC2(C(C(NC22C(=O)Nc3ccccc23)c2ccccc2)c2ccccc2OC)C1=O)C(=O)C1CC(NC11C(=O)Nc2ccccc12)c1ccccc1,pIC50_BChE_human
Cholinergic,COC(=O)N[C@@H](C(C)C)C(=O)N[C@H](C)c1nc2ccc(F)cc2s1,pIC50_BChE_human
Cholinergic,[O-][N+](=O)c1ccc(cc1)C1NC(=S)N=C2C1CN(CCN1CCOCC1)CC2=Cc1cccc(c1)[N+]([O-])=O,pIC50_BChE_human
Cholinergic,COC(=O)C1C[C@]23CCO[C@H]2[C@@]2(C[C@@H]4C[C@]56CC(=O)O[C@H]5CCN5CC[C@]7([C@H]4N(C2)c2c7cccc2OC)[C@H]65)CN2CC[C@@]4([C@H]32)C1=Nc1ccccc41,pIC50_BChE_human
Cholinergic,Cc1cc(=O)oc2cc(CNCCC3CCN(Cc4ccccc4)CC3)ccc12,pIC50_BChE_human
Cholinergic,O=C(CCNCCCCNc1c2CCCc2nc2ccccc12)Nc1ccc-2c(c1)C(=O)c1cccc3ccnc-2c13,pIC50_BChE_human
Cholinergic,O=c1n2CCc3ccccc3-c2nc2ccc(OCCCN3CCCC3)cc12,pIC50_BChE_human
Cholinergic,COc1ccc2cc3-c4cc5OCOc5cc4CCn3cc2\c1=[NH+]\CCc1cccc(C)c1,pIC50_BChE_human
Cholinergic,COC(=O)C1CCCN1c1cn(CCCCOc2c(OC)ccc3cc4-c5cc6OCOc6cc5CC[n+]4cc23)nn1,pIC50_BChE_human
Cholinergic,COC(=O)C1C[C@]23CCO[C@H]2[C@@]2(C[C@@H]4C[C@]56CC(=O)C[C@H]5CCN5CC[C@]7([C@H]65)c5cccc(OC)c5N(C2)[C@@]47O)CN2CC[C@@]4([C@H]32)C1=Nc1ccccc41,pIC50_BChE_human
Cholinergic,Oc1ccc(-c2nnc(s2)-c2ccc(cc2)C(F)(F)F)c(O)c1,pIC50_BChE_human
Cholinergic,CC1(NC(=O)c2ccccc2N1)c1ccc(Cl)cc1,pIC50_BChE_human
Cholinergic,COc1cc(CNCCCN2CCN(CC(c3ccccc3)c3ccccc3)CC2)ccc1O,pIC50_BChE_human
Cholinergic,Cc1c(C)c2OC(C)(CCc2c(C)c1O)C(=O)NCCCCCCNc1c2CCCCc2nc2ccccc12,pIC50_BChE_human
Cholinergic,COc1cc(CNCCCCCCNCc2cc3OCOc3c(OC)c2)cc2OCOc12,pIC50_BChE_human
Cholinergic,COc1cc(CNCCCCCCCCNc2c3CCCCc3nc3ccccc23)cc(OC)c1OC,pIC50_BChE_human
Cholinergic,c1ccc(cc1)-c1cnc2cccnc2n1,pIC50_BChE_human
Cholinergic,COc1cc(\C=C\C(=O)NCCCCCCCCNc2c3CCCCc3nc3ccccc23)ccc1O,pIC50_BChE_human
Cholinergic,COc1ccc(NC(=O)Nc2nc(cs2)-c2cc3ccccc3oc2=O)cc1,pIC50_BChE_human
Cholinergic,Oc1ccccc1CNCCCCCCCNc1c2CCCCc2nc2ccccc12,pIC50_BChE_human
Cholinergic,COc1cc(\C=C\C(=O)NCCCCCCCCNc2c3CCCCc3nc3ccccc23)ccc1OCCCCO[N+]([O-])=O,pIC50_BChE_human
Cholinergic,Cc1ccc(NC(=O)Nc2nc(cs2)-c2cc3cc(ccc3oc2=O)[N+]([O-])=O)cc1,pIC50_BChE_human
Cholinergic,Cn1cc[n+](CCC(=O)Nc2ccc3nc4c5[nH]c6ccccc6c5ccn4c(=O)c3c2)c1,pIC50_BChE_human
Cholinergic,COc1cccc(\C=C2/CCc3ccc(cc3C2=O)[N+]([O-])=O)c1Cl,pIC50_BChE_human
Cholinergic,Ic1ccc(NC(=O)Nc2nc(cs2)-c2cc3ccccc3oc2=O)cc1,pIC50_BChE_human
Cholinergic,[O-][N+](=O)OCCNCCNc1c2CCCCc2nc2ccccc12,pIC50_BChE_human
Cholinergic,COc1cc2C\C(=C\c3ccccc3)C(=O)c2cc1OCCN1CCCCC1,pIC50_BChE_human
Cholinergic,CC(C(=O)NCCCCCCNc1c2CCCCc2nc2ccccc12)c1ccc(c(F)c1)-c1ccc(OCCO[N+]([O-])=O)cc1,pIC50_BChE_human
Cholinergic,COc1cccc2cc(-c3csc(NC(=O)Nc4cccc(c4)[N+]([O-])=O)n3)c(=O)oc12,pIC50_BChE_human
Cholinergic,Fc1cccc(c1)-c1cnc2cccnc2n1,pIC50_BChE_human
Cholinergic,O=c1ccc2ccc(OCCNCCC3CCN(Cc4ccccc4)CC3)cc2o1,pIC50_BChE_human
Cholinergic,CC[C@H](C[C@@H](O)[C@@H](C)[C@H]1CCC2C3C=CC4=C[C@@H](O)C[C@H](O)[C@]4(C)C3CC[C@]12C)C(C)C,pIC50_BChE_human
Cholinergic,CCN(CC)Cc1ccc(OCCCCCCN2CCCCC2)cc1,pIC50_BChE_human
Cholinergic,C(CCCn1c2ccccc2c2cnccc12)CCCn1c2ccccc2c2cnccc12,pIC50_BChE_human
Cholinergic,COc1ccc(\C=C2/COc3cc(OCCCCCCCCCCNc4c5CCCCc5nc5ccccc45)ccc3C2=O)cc1,pIC50_BChE_human
Cholinergic,O=C(CN1CCN(CCCOc2ccc3c(cc(=O)oc3c2)-c2ccccc2)CC1)Nc1c2CCCCc2nc2ccccc12,pIC50_BChE_human
Cholinergic,CC(C)OC(=O)CCC(=O)Nc1ccncc1N,pIC50_BChE_human
Cholinergic,[O-][N+](=O)c1ccccc1NC(=O)Nc1nc(cs1)-c1cc2cc(Br)ccc2o1,pIC50_BChE_human
Cholinergic,COc1ccc2C3c4ccccc4CC[N+]3(C)CCc2c1,pIC50_BChE_human
Cholinergic,O=C1c2ccccc2-c2nccc3c(OCCN4CCCCC4)ccc1c23,pIC50_BChE_human
Cholinergic,O=C(CCNc1ccccc1)Nc1ccc2nc3c4[nH]c5ccccc5c4ccn3c(=O)c2c1,pIC50_BChE_human
Cholinergic,O=C(CN1CCOCC1)Nc1ccc2nc3c4[nH]c5ccccc5c4ccn3c(=O)c2c1,pIC50_BChE_human
Cholinergic,CC(=O)NC(Cc1cccc(F)c1)C(=O)Oc1ccccc1,pIC50_BChE_human
Cholinergic,Oc1ccc2C(=O)\C(Oc2c1)=C\c1ccc(OCCN2CCCC2)cc1Cl,pIC50_BChE_human
Cholinergic,COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OCCCOc1ccc(C)cc1,pIC50_BChE_human
Cholinergic,CCN1CC2C(NC(=S)N=C2C(C1)=Cc1ccc(Cl)cc1Cl)c1ccc(Cl)cc1Cl,pIC50_BChE_human
Cholinergic,COC(=O)C1C[C@]23CCO[C@H]2[C@@]2(C[C@@H]4C[C@]56CCO[C@H]5CCN5CC[C@]7([C@H]4N(C2)c2c7cccc2OC)[C@H]65)CN2CC[C@@]4([C@H]32)C1=Nc1ccccc41,pIC50_BChE_human
Cholinergic,O=c1oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc2c2CCCCc12,pIC50_BChE_human
Cholinergic,CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C,pIC50_BChE_human
Cholinergic,Cl.CN(C)c1ccc(cc1)C(=O)NCCCCCNc1c2CCCCc2nc2ccccc12,pIC50_BChE_human
Cholinergic,COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OCCSc1ccccc1F,pIC50_BChE_human
Cholinergic,O=c1n2CCCc2nc2ccc(OCCCN3CCc4ccccc4C3)cc12,pIC50_BChE_human
Cholinergic,Clc1ccc(C=C2CN(CCN3CCOCC3)CC3C(NC(=S)N=C23)c2ccc(Cl)cc2Cl)c(Cl)c1,pIC50_BChE_human
Cholinergic,CC(=O)NC(Cc1cccc(F)c1)C(=O)Nc1ccccc1,pIC50_BChE_human
Cholinergic,CC(=O)NC(Cc1ccccc1F)C(=O)Nc1ccccc1,pIC50_BChE_human
Cholinergic,Clc1ccc(\C=C2/CN(CC3(C(C(NC33C(=O)Nc4ccccc34)c3ccccc3)c3ccc(Cl)cc3Cl)C2=O)C(=O)C2CC(NC22C(=O)Nc3ccccc23)c2ccccc2)c(Cl)c1,pIC50_BChE_human
Cholinergic,CCc1ccccc1NC(=O)C1Cc2cc(OC)c(OC)cc2C1=O,pIC50_BChE_human
Cholinergic,C(CCCCCC[n+]1ccc2c(c1)[nH]c1ccccc21)CCCCC[n+]1ccc2c(c1)[nH]c1ccccc21,pIC50_BChE_human
Cholinergic,COc1cccc2cc(C(=O)\C=C\c3cc[n+](Cc4cccc(Cl)c4)cc3)c(=O)oc12,pIC50_BChE_human
Cholinergic,COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OCCCCOc1cccc2[nH]c3ccccc3c12,pIC50_BChE_human
Cholinergic,CC(C)[C@H](NC(=O)OCC(F)(F)C(F)(F)C(F)(F)F)C(=O)N[C@H](C)c1nc2ccc(F)cc2s1,pIC50_BChE_human
Cholinergic,Fc1ccccc1CN1CCC(CC1)NCCCCCCN1C(=O)c2ccccc2C1=O,pIC50_BChE_human
Cholinergic,CC(C)C(=O)Oc1ccc(COC(=O)Nc2ccncc2N)cc1,pIC50_BChE_human
Cholinergic,Cl.CN(CCc1ccc(COc2ccc3ccc(=O)oc3c2)cc1)Cc1ccccc1,pIC50_BChE_human
Cholinergic,O=C(CCCN1CCCC1)Nc1ccc2nc3c4[nH]c5ccccc5c4ccn3c(=O)c2c1,pIC50_BChE_human
Cholinergic,O=c1cc(oc2cc(OCCCCCCN3CCN(CCCNc4c5CCCCc5nc5ccccc45)CC3)ccc12)-c1ccccc1,pIC50_BChE_human
Cholinergic,COc1ccc(\C=C2/Oc3cc(OCCN4CCCCC4)ccc3C2=O)cc1,pIC50_BChE_human
Cholinergic,CCC[n+]1ccc2c(c1)[nH]c1ccccc21,pIC50_BChE_human
Cholinergic,COc1ccc(cc1)C1=CSC2=NC3=C(CNC\C3=C/c3ccc(Cl)cc3)C(N12)c1ccc(Cl)cc1,pIC50_BChE_human
Cholinergic,CC(=O)NC(Cc1ccc(F)cc1)C(=O)Nc1ccc(cc1)C(F)(F)F,pIC50_BChE_human
Cholinergic,COc1cc2CC(C(=O)Nc3ccc(C)cc3)C(=O)c2cc1OC,pIC50_BChE_human
Cholinergic,Cc1ccc2nc([nH]c2c1)-c1ccc(OCCN2CCCCC2)cc1,pIC50_BChE_human
Cholinergic,CCN(CC)Cc1ccc(OCCCCCCCCN2CCCC2)cc1,pIC50_BChE_human
Cholinergic,Nc1c2CCCCc2nc2Oc3c(C(c4cccs4)c12)c(=O)oc1ccccc31,pIC50_BChE_human
Cholinergic,Cn1c(CNc2ccccc2)cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc12,pIC50_BChE_human
Cholinergic,COc1ccccc1C=C1CN(CCN2CCOCC2)CC2C(NC(=S)N=C12)c1ccccc1OC,pIC50_BChE_human
Cholinergic,CCN(CC)CCCCCOc1ccc(CN(CC)CC)cc1,pIC50_BChE_human
Cholinergic,SCCC(=O)NCCCCNc1c2CCCCc2nc2ccccc12,pIC50_BChE_human
Cholinergic,Clc1ccc(C[n+]2ccc(cc2)C2C(C#N)C(=N)Oc3c2c(=O)oc2ccccc32)c(Cl)c1,pIC50_BChE_human
Cholinergic,CC[C@H](C[C@@H](O)[C@@H](C)[C@H]1CCC2C3CC=C4C[C@@H](O)C[C@H](O)[C@]4(C)C3CC[C@]12C)C(C)C,pIC50_BChE_human
Cholinergic,COc1ccc(cc1OC)-c1cc(=O)c2ccc(OCCCCCCCCN3CCCC3)cc2o1,pIC50_BChE_human
Cholinergic,C[C@H](Cc1ccc(OCCNc2c3CCCCc3nc3ccccc23)cc1)N(C)CC#C,pIC50_BChE_human
Cholinergic,CCc1ccccc1SCCOc1c(OC)ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc12,pIC50_BChE_human
Cholinergic,COc1ccc(\C=C\CSSC\C=C\c2ccc(OC)cc2)cc1,pIC50_BChE_human
Cholinergic,[O-][N+](=O)c1ccccc1CC(=O)Nc1nc(cs1)-c1ccccc1,pIC50_BChE_human
Cholinergic,CCN1CC2C(NC(=S)N=C2C(C1)=Cc1ccccc1Cl)c1ccccc1Cl,pIC50_BChE_human
Cholinergic,[O-][N+](=O)c1ccc(CC(=O)Nc2nc(cs2)-c2ccccc2)cc1,pIC50_BChE_human
Cholinergic,Clc1ccc2c(c1)nc1\C(CCCn1c2=O)=C\c1ccc(NC(=O)CC[n+]2ccccc2)cc1,pIC50_BChE_human
Cholinergic,COc1cc(CNCCCN2CCN(Cc3ccccc3)CC2)cc(OC)c1OC,pIC50_BChE_human
Cholinergic,C[C@H](Cc1ccc(OCCCCCNc2c3CCCCc3nc3cc(Cl)ccc23)cc1)N(C)CC#C,pIC50_BChE_human
Cholinergic,C[C@@H](NC(=O)OCC(F)(F)C(F)(F)C(F)(F)F)c1nc2ccc(F)cc2s1,pIC50_BChE_human
Cholinergic,Cl.Oc1ccc2C(=O)\C(COc2c1)=C\c1ccc(OCCN2CCOCC2)cc1,pIC50_BChE_human
Cholinergic,Cc1ccccc1C=C1CN(CCN2CCOCC2)CC2C(NC(=S)N=C12)c1ccccc1C,pIC50_BChE_human
Cholinergic,C[C@@H](NC(=O)OCC(F)(F)Cl)c1nc2ccc(F)cc2s1,pIC50_BChE_human
Cholinergic,O=C1N(CCCNC2CCN(Cc3ccccc3)CC2)C(=O)c2ccccc12,pIC50_BChE_human
Cholinergic,Cc1[nH]nc2Oc3nc4CCCCc4c(N)c3C(c12)c1ccc(F)cc1,pIC50_BChE_human
Cholinergic,CCN(CCCCCCNc1c2CCCCc2nc2ccccc12)CC(=O)Nc1nc(cs1)-c1ccccc1,pIC50_BChE_human
Cholinergic,C(CCC[n+]1ccc2c(c1)[nH]c1ccccc21)CCC[n+]1ccc2c(c1)[nH]c1ccccc21,pIC50_BChE_human
Cholinergic,COc1cc2C\C(=C\c3ccncc3)C(=O)c2cc1OCCCCN1CCCCC1,pIC50_BChE_human
Cholinergic,C[C@@H](NC(=O)OCCCCl)c1nc2ccc(F)cc2s1,pIC50_BChE_human
Cholinergic,O=C(CCCOc1cc(=O)oc2ccccc12)N1CCC(Cc2ccccc2)CC1,pIC50_BChE_human
Cholinergic,CC(C)CC1(CC(C)C)NC(=O)c2ccccc2N1Cc1ccccc1,pIC50_BChE_human
Cholinergic,COc1cccc2cc(C(=O)\C=C\c3cc[n+](Cc4cccc(C)c4)cc3)c(=O)oc12,pIC50_BChE_human
Cholinergic,COc1ccccc1C=C1CNCC2C(NC(=S)N=C12)c1ccccc1OC,pIC50_BChE_human
Cholinergic,COc1ccccc1\C=C1/CNCC2C1NC(=S)NC2c1ccccc1OC,pIC50_BChE_human
Cholinergic,CCN(CC)CCC(=O)Nc1ccc2nc3-c4[nH]c5ccccc5c4CCn3c(=O)c2c1,pIC50_BChE_human
Cholinergic,COc1cc2CC(C(=O)Nc3ccccc3F)C(=O)c2cc1OC,pIC50_BChE_human
Cholinergic,COC1CNC(=O)c2ccccc12,pIC50_BChE_human
Cholinergic,[Br-].COc1ccc2C(=O)\C(OCc2c1OC)=C\c1cc[n+](Cc2ccc(F)cc2)cc1,pIC50_BChE_human
Cholinergic,Oc1ccc(\C=C\C(=O)NCCCNc2c3CCCCc3nc3ccccc23)cc1O,pIC50_BChE_human
Cholinergic,CN1CCC=C(C1)c1nsnc1OCCCOCCCCC(=O)NCCCCNc1c2CCCCc2nc2ccccc12,pIC50_BChE_human
Cholinergic,Cc1cccc(NC(=S)NC(=O)c2cc3ccccc3oc2=O)c1,pIC50_BChE_human
Cholinergic,CCOP(=O)(OCC)Oc1cc(Cl)ccc1C(=O)Nc1ccc(cc1)C(F)(F)F,pIC50_BChE_human
Cholinergic,COc1cc(CNCCCN2CCC(Cc3ccccc3)CC2)cc(OC)c1OC,pIC50_BChE_human
Cholinergic,CN1CCC=C(C1)c1nsnc1OCCCOCCCC(=O)NCCCCNc1c2CCCCc2nc2ccccc12,pIC50_BChE_human
Cholinergic,COc1cc(cc(OC)c1OC)C(=O)OCC(=O)Nc1c2CCCCc2nc2ccccc12,pIC50_BChE_human
Cholinergic,COc1cccc(NC(=S)NC(=O)c2cc3ccccc3oc2=O)c1,pIC50_BChE_human
Cholinergic,COc1cccc2cc(-c3csc(NC(=O)Nc4ccccc4)n3)c(=O)oc12,pIC50_BChE_human
Cholinergic,COc1cc(OCCCN2CCN(CCCNc3c4CCCCc4nc4ccccc34)CC2)cc2occc(=O)c12,pIC50_BChE_human
Cholinergic,COc1cccc(NC(=O)Nc2nc(cs2)-c2cc3cccc(OC)c3oc2=O)c1,pIC50_BChE_human
Cholinergic,COc1cc(\C=C\C(=O)NCCCCCCNc2c3CCCCc3nc3ccccc23)ccc1OCCO[N+]([O-])=O,pIC50_BChE_human
Cholinergic,CC(=O)C1=C(C)NC(SCC(=O)Nc2ccccc2)=NC1c1ccc(Br)cc1,pIC50_BChE_human
Cholinergic,COc1cccc2cc(-c3csc(NC(=O)Nc4ccc(C)cc4)n3)c(=O)oc12,pIC50_BChE_human
Cholinergic,Cc1ccc(NC(=O)Nc2nc(cs2)-c2cc3ccccc3oc2=O)cc1,pIC50_BChE_human
Cholinergic,O=C(COC(=O)Cc1c[nH]c2ccccc12)Nc1c2CCCCc2nc2ccccc12,pIC50_BChE_human
Cholinergic,CCOP(=O)(OCC)Oc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)c(Cl)c1,pIC50_BChE_human
Cholinergic,CCOP(=O)(OCC)Oc1cc(Cl)ccc1C(=O)Nc1ccc(F)cc1,pIC50_BChE_human
Cholinergic,CC1(C)NC(=O)c2ccccc2N1,pIC50_BChE_human
Cholinergic,CC1(CC(=C(C#N)C(N1)=C(C#N)C#N)c1cccc(F)c1)c1cccc(F)c1,pIC50_BChE_human
Cholinergic,Cn1cc[n+](CC(=O)Nc2ccc3nc4c5[nH]c6ccccc6c5ccn4c(=O)c3c2)c1,pIC50_BChE_human
Cholinergic,COc1ccc(cc1)C1=CSC2=NC3=C(CNC\C3=C/c3ccccc3Cl)C(N12)c1ccccc1Cl,pIC50_BChE_human
Cholinergic,CC(=O)NC(Cc1cccc(F)c1)C(=O)Nc1ccc(cc1)C(F)(F)F,pIC50_BChE_human
Cholinergic,Clc1cccc(NC(=O)Nc2nc(cs2)-c2cc3cc(Br)ccc3o2)c1,pIC50_BChE_human
Cholinergic,CC(=O)NC(Cc1ccccc1F)C(=O)Oc1ccccc1,pIC50_BChE_human
Cholinergic,CC(C)CCC(=O)N(CCCCN=c1n2CCCCCCc2nc2ccccc12)CCCN=c1n2CCCCCCc2nc2ccccc12,pIC50_BChE_human
Cholinergic,CC1CCN(CC1)c1nccc(NCCc2ccccc2)n1,pIC50_BChE_human
Cholinergic,Cc1cccc(C[n+]2cccc(c2)C2C(C#N)C(=N)Oc3c2c(=O)oc2ccccc32)c1,pIC50_BChE_human
Cholinergic,NCCCNc1c2CCCCc2nc2ccccc12,pIC50_BChE_human
Cholinergic,C(CCC\N=c1\n2CCCc2nc2ccccc12)CCC\N=c1/n2CCCc2nc2ccccc12,pIC50_BChE_human
Cholinergic,C[C@H](Cc1ccc(OCCCCCCNc2c3CCCCc3nc3cc(Cl)ccc23)cc1)N(C)CC#C,pIC50_BChE_human
Cholinergic,O=C(CCN1CCOCC1)Nc1ccc2nc3c4[nH]c5ccccc5c4ccn3c(=O)c2c1,pIC50_BChE_human
Cholinergic,COc1ccccc1NC(=O)Nc1nc(cs1)-c1cc2cc(Br)ccc2o1,pIC50_BChE_human
Cholinergic,CCN1CC2C(NC(=S)N=C2C(C1)=Cc1cccc(c1)[N+]([O-])=O)c1cccc(c1)[N+]([O-])=O,pIC50_BChE_human
Cholinergic,CN(C)c1ccc(cc1)-c1cc(=O)c2ccc(OCCCCCCCCN3CCCCC3)cc2o1,pIC50_BChE_human
Cholinergic,COc1ccc(cc1)C(=O)CC(C(=O)Nc1ccccc1)n1ccnc1,pIC50_BChE_human
Cholinergic,COC(=O)C1CCCN1c1cn(CCCOc2c(OC)ccc3cc4-c5cc6OCOc6cc5CC[n+]4cc23)nn1,pIC50_BChE_human
Cholinergic,Cc1nc(cc2c3ccccc3[nH]c12)C(=O)NCCCCCCCCCCNc1c2CCCCc2nc2ccccc12,pIC50_BChE_human
Cholinergic,CCOc1cccc(NC(=O)C2Cc3cc(OC)c(OC)cc3C2=O)c1,pIC50_BChE_human
Cholinergic,COc1cc(CNCCCCCNc2c3CCCCc3nc3ccccc23)cc2OCOc12,pIC50_BChE_human
Cholinergic,Nc1c2C3CCC(C3)c2nc2ccc(Cl)cc12,pIC50_BChE_human
Cholinergic,C[C@H](Cc1ccc(OCCCCCNc2c3CCCCc3nc3ccccc23)cc1)N(C)CC#C,pIC50_BChE_human
Cholinergic,O=C(CNc1ccccc1)Nc1ccc2nc3c4[nH]c5ccccc5c4ccn3c(=O)c2c1,pIC50_BChE_human
Cholinergic,COc1ccc(\C=C2/COc3cc(OCCCCCNc4c5CCCCc5nc5ccccc45)ccc3C2=O)cc1,pIC50_BChE_human
Cholinergic,CCN(CC)C(=O)Oc1ccc2C(=O)\C(Oc2c1)=C\c1ccc(OCCN2CCCC2)cc1,pIC50_BChE_human
Cholinergic,C(NC1CCN(Cc2ccccc2)CC1)c1ccc(cc1)-c1nc2ccccc2o1,pIC50_BChE_human
Cholinergic,COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OCCCOc1ccc(cc1)-c1cc2ccccc2[nH]1,pIC50_BChE_human
Cholinergic,O=C1N(CCCCCCCCNCc2ccccc2)C(=O)c2ccccc12,pIC50_BChE_human
Cholinergic,Cc1ccccc1CC(=O)Nc1nc(cs1)-c1ccccc1,pIC50_BChE_human
Cholinergic,CCOc1ccccc1NC(=O)C1Cc2cc(OC)c(OC)cc2C1=O,pIC50_BChE_human
Cholinergic,COc1cc2CC(C(=O)Nc3cccc(C)c3)C(=O)c2cc1OC,pIC50_BChE_human
Cholinergic,C(CCC\N=c1\n2CCCCc2nc2ccccc12)CCC\N=c1/n2CCCCc2nc2ccccc12,pIC50_BChE_human
Cholinergic,CN1CCc2c(C1)c1ccccc1n2CCCCCCn1c2CCN(C)Cc2c2ccccc12,pIC50_BChE_human
Cholinergic,CCN(CC)Cc1ccc(OCCCCCCCCN2CCN(CC)CC2)cc1,pIC50_BChE_human
Cholinergic,COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OCCSc1ccccc1C,pIC50_BChE_human
Cholinergic,CCN(CC)CC(=O)Nc1ccc2ncn(CCc3c[nH]c4ccccc34)c(=O)c2c1,pIC50_BChE_human
Cholinergic,CC(=O)NC(Cc1ccccc1F)C(=O)Oc1ccc(cc1)[N+]([O-])=O,pIC50_BChE_human
Cholinergic,C(C[n+]1ccc2c(c1)[nH]c1ccccc21)C[n+]1ccc2c(c1)[nH]c1ccccc21,pIC50_BChE_human
Cholinergic,CC(=O)NC(Cc1ccccc1F)C(=O)Nc1ccc(Cl)cc1,pIC50_BChE_human
Cholinergic,Cc1c(OCCCCCCN2CCCC2)ccc2c1oc(cc2=O)-c1ccccc1,pIC50_BChE_human
Cholinergic,Fc1ccc(C[n+]2ccc(\C=C\C(=O)c3cc4ccccc4oc3=O)cc2)cc1,pIC50_BChE_human
